Player Weighted Relu,34
Player Weighted Relu,35
Player Weighted Relu,5
Opponent (player: Weighted Relu),6
Player Weighted Relu,6
Opponent (player: Weighted Relu),6
Player Weighted Relu,7
Player Weighted Relu,8
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),7
Player Weighted Relu,9
Player Weighted Relu,8
Opponent (player: Weighted Relu),9
Player Weighted Relu,7
Player Weighted Relu,9
Player Weighted Relu,7
Opponent (player: Weighted Relu),8
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),7
Player Weighted Relu,8
Opponent (player: Weighted Relu),8
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),19
Player Weighted Relu,12
Player Weighted Relu,9
Opponent (player: Weighted Relu),19
Player Weighted Relu,16
Opponent (player: Weighted Relu),16
Player Weighted Relu,11
Opponent (player: Weighted Relu),13
Player Weighted Relu,13
Player Weighted Relu,11
Opponent (player: Weighted Relu),13
Player Weighted Relu,14
Opponent (player: Weighted Relu),14
Opponent (player: Weighted Relu),34
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),14
Opponent (player: Weighted Relu),17
Opponent (player: Weighted Relu),21
Opponent (player: Weighted Relu),22
Player Weighted Relu,13
Player Weighted Relu,14
Player Weighted Relu,15
Opponent (player: Weighted Relu),15
Player Weighted Relu,15
Player Weighted Relu,48
Player Weighted Relu,49
Player Weighted Relu,15
Player Weighted Relu,12
Opponent (player: Weighted Relu),51
Opponent (player: Weighted Relu),36
Opponent (player: Weighted Relu),52
Opponent (player: Weighted Relu),20
Opponent (player: Weighted Relu),21
Opponent (player: Weighted Relu),12
Player Weighted Relu,56
Player Weighted Relu,65
Player Weighted Relu,81
Player Weighted Relu,64
Player Weighted Relu,65
Opponent (player: Weighted Relu),50
Player Weighted Relu,11
Player Weighted Relu,17
Player Weighted Relu,16
Player Weighted Relu,5
Opponent (player: Weighted Relu),12
Player Weighted Relu,8
Player Weighted Relu,5
Player Weighted Relu,7
Opponent (player: Weighted Relu),7
Player Weighted Relu,9
Opponent (player: Weighted Relu),10
Opponent (player: Weighted Relu),13
Player Weighted Relu,45
Player Weighted Relu,18
Player Weighted Relu,9
Player Weighted Relu,8
Player Weighted Relu,10
Player Weighted Relu,10
Player Weighted Relu,20
Opponent (player: Weighted Relu),22
Opponent (player: Weighted Relu),14
Opponent (player: Weighted Relu),12
Opponent (player: Weighted Relu),10
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),11
Player Weighted Relu,12
Opponent (player: Weighted Relu),25
Player Weighted Relu,72
Player Weighted Relu,22
Opponent (player: Weighted Relu),13
Opponent (player: Weighted Relu),13
Opponent (player: Weighted Relu),48
Opponent (player: Weighted Relu),71
Player Weighted Relu,10
Player Weighted Relu,18
Player Weighted Relu,16
Opponent (player: Weighted Relu),23
Opponent (player: Weighted Relu),11
Player Weighted Relu,95
Opponent (player: Weighted Relu),61
Player Weighted Relu,9
Opponent (player: Weighted Relu),14
Player Weighted Relu,24
Player Weighted Relu,67
Opponent (player: Weighted Relu),13
Player Weighted Relu,15
Opponent (player: Weighted Relu),31
Opponent (player: Weighted Relu),26
Player Weighted Relu,96
Opponent (player: Weighted Relu),65
Player Weighted Relu,9
Player Weighted Relu,17
Opponent (player: Weighted Relu),38
Player Weighted Relu,39
Opponent (player: Weighted Relu),90
Player Weighted Relu,41
Opponent (player: Weighted Relu),14
Player Weighted Relu,11
Opponent (player: Weighted Relu),11
Player Weighted Relu,17
Player Weighted Relu,12
Player Weighted Relu,49
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),95
Opponent (player: Weighted Relu),32
Player Weighted Relu,9
Opponent (player: Weighted Relu),12
Opponent (player: Weighted Relu),24
Player Weighted Relu,41
Player Weighted Relu,7
Opponent (player: Weighted Relu),5
Opponent (player: Weighted Relu),11
Player Weighted Relu,5
Opponent (player: Weighted Relu),11
Player Weighted Relu,8
Player Weighted Relu,26
Player Weighted Relu,16
Player Weighted Relu,7
Opponent (player: Weighted Relu),51
Opponent (player: Weighted Relu),6
Player Weighted Relu,18
Opponent (player: Weighted Relu),12
Player Weighted Relu,18
Player Weighted Relu,8
Player Weighted Relu,75
Player Weighted Relu,11
Opponent (player: Weighted Relu),17
Player Weighted Relu,14
Opponent (player: Weighted Relu),56
Opponent (player: Weighted Relu),21
Player Weighted Relu,5
Player Weighted Relu,25
Opponent (player: Weighted Relu),32
Opponent (player: Weighted Relu),13
Player Weighted Relu,9
Opponent (player: Weighted Relu),33
Player Weighted Relu,6
Opponent (player: Weighted Relu),12
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),18
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),6
Player Weighted Relu,41
Opponent (player: Weighted Relu),17
Player Weighted Relu,37
Opponent (player: Weighted Relu),56
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),19
Player Weighted Relu,7
Opponent (player: Weighted Relu),6
Player Weighted Relu,8
Opponent (player: Weighted Relu),95
Player Weighted Relu,10
Player Weighted Relu,20
Player Weighted Relu,22
Opponent (player: Weighted Relu),30
Opponent (player: Weighted Relu),7
Player Weighted Relu,7
Player Weighted Relu,9
Player Weighted Relu,7
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),11
Player Weighted Relu,29
Opponent (player: Weighted Relu),20
Opponent (player: Weighted Relu),25
Player Weighted Relu,59
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),6
Player Weighted Relu,37
Player Weighted Relu,42
Player Weighted Relu,9
Player Weighted Relu,15
Opponent (player: Weighted Relu),6
Player Weighted Relu,94
Opponent (player: Weighted Relu),50
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),10
Player Weighted Relu,6
Opponent (player: Weighted Relu),19
Opponent (player: Weighted Relu),17
Player Weighted Relu,10
Player Weighted Relu,10
Player Weighted Relu,7
Player Weighted Relu,6
Player Weighted Relu,11
Opponent (player: Weighted Relu),26
Player Weighted Relu,29
Player Weighted Relu,6
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),8
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),7
Player Weighted Relu,73
Opponent (player: Weighted Relu),66
Player Weighted Relu,9
Player Weighted Relu,28
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),23
Opponent (player: Weighted Relu),7
Player Weighted Relu,10
Player Weighted Relu,83
Player Weighted Relu,54
Player Weighted Relu,7
Opponent (player: Weighted Relu),27
Opponent (player: Weighted Relu),6
Player Weighted Relu,44
Player Weighted Relu,74
Player Weighted Relu,7
Opponent (player: Weighted Relu),6
Player Weighted Relu,8
Opponent (player: Weighted Relu),12
Player Weighted Relu,6
Player Weighted Relu,9
Opponent (player: Weighted Relu),8
Opponent (player: Weighted Relu),62
Player Weighted Relu,92
Player Weighted Relu,8
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),6
Opponent (player: Weighted Relu),14
Player Weighted Relu,15
Player Weighted Relu,6
Player Weighted Relu,8
Player Weighted Relu,9
Player Weighted Relu,60
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),8
Opponent (player: Weighted Relu),45
Opponent (player: Weighted Relu),10
Player Weighted Relu,85
Opponent (player: Weighted Relu),16
Player Weighted Relu,11
Player Weighted Relu,9
Player Weighted Relu,12
Player Weighted Relu,84
Opponent (player: Weighted Relu),63
Player Weighted Relu,12
Player Weighted Relu,7
Player Weighted Relu,9
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),41
Player Weighted Relu,31
Opponent (player: Weighted Relu),11
Opponent (player: Weighted Relu),62
Player Weighted Relu,22
Opponent (player: Weighted Relu),63
Player Weighted Relu,7
Player Weighted Relu,10
Player Weighted Relu,67
Opponent (player: Weighted Relu),94
Opponent (player: Weighted Relu),46
Player Weighted Relu,23
Player Weighted Relu,6
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),25
Player Weighted Relu,25
Player Weighted Relu,48
Opponent (player: Weighted Relu),32
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),6
Player Weighted Relu,28
Opponent (player: Weighted Relu),43
Opponent (player: Weighted Relu),90
Player Weighted Relu,40
Player Weighted Relu,64
Player Weighted Relu,31
Opponent (player: Weighted Relu),8

Player Weighted Relu,72
Player Weighted Relu,46
Opponent (player: Weighted Relu),79
Player Weighted Relu,7
Opponent (player: Weighted Relu),90
